value,gesture
-12;-11;30;5;-9;-1;1;-7;11;11;-4;-10;-1;-3;-5;13;-6;10;-12;16;-1;-6;-10;-6;2;4;-18;20;3;-3;-5;-2;2;-8;8;-18;0;4;6;2;-4;-7;-5;0;1;0;-2;5;6;2;12;2;2;11;17;2;-3;-5;-5;5;1;4;9;-1;,5
-12;-11;30;5;-9;-1;1;-7;11;11;-4;-10;-1;-3;-5;13;-6;10;-12;16;-1;-6;-10;-6;2;4;-18;20;3;-3;-5;-2;2;-8;8;-18;0;4;6;2;-4;-7;-5;0;1;0;-2;5;6;2;12;2;2;11;17;2;-3;-5;-5;5;1;4;9;-1;,5
2;-8;8;-18;0;4;6;2;-4;-7;-5;0;1;0;-2;5;6;2;12;2;2;11;17;2;-3;-5;-5;5;1;4;9;-1;-1;-10;-3;12;4;-7;-4;1;7;28;20;-25;-4;1;-17;6;-7;2;-28;-9;-10;-1;-11;-11;-10;-17;5;10;-4;-6;-6;0;,5
6;2;12;2;2;11;17;2;-3;-5;-5;5;1;4;9;-1;-1;-10;-3;12;4;-7;-4;1;7;28;20;-25;-4;1;-17;6;-7;2;-28;-9;-10;-1;-11;-11;-10;-17;5;10;-4;-6;-6;0;-10;-7;-16;-11;-7;-3;-1;-5;-8;-25;4;11;3;2;9;0;,5
-1;-10;-3;12;4;-7;-4;1;7;28;20;-25;-4;1;-17;6;-7;2;-28;-9;-10;-1;-11;-11;-10;-17;5;10;-4;-6;-6;0;-10;-7;-16;-11;-7;-3;-1;-5;-8;-25;4;11;3;2;9;0;10;0;31;-4;-1;-4;-7;3;4;-3;-14;3;1;-4;6;2;,5
-7;2;-28;-9;-10;-1;-11;-11;-10;-17;5;10;-4;-6;-6;0;-10;-7;-16;-11;-7;-3;-1;-5;-8;-25;4;11;3;2;9;0;10;0;31;-4;-1;-4;-7;3;4;-3;-14;3;1;-4;6;2;9;27;39;11;2;13;-11;3;1;-9;-34;-6;-1;-5;-5;-3;,5
-10;-7;-16;-11;-7;-3;-1;-5;-8;-25;4;11;3;2;9;0;10;0;31;-4;-1;-4;-7;3;4;-3;-14;3;1;-4;6;2;9;27;39;11;2;13;-11;3;1;-9;-34;-6;-1;-5;-5;-3;-3;-8;-60;-14;-4;-1;1;0;2;14;-14;-19;-12;-9;-8;-7;,5
9;27;39;11;2;13;-11;3;1;-9;-34;-6;-1;-5;-5;-3;-3;-8;-60;-14;-4;-1;1;0;2;14;-14;-19;-12;-9;-8;-7;-7;-10;13;-4;0;-7;8;-1;-13;37;27;-14;-4;-12;-18;-7;-1;-28;29;22;5;15;22;0;-1;12;5;21;9;7;3;3;,5
9;27;39;11;2;13;-11;3;1;-9;-34;-6;-1;-5;-5;-3;-3;-8;-60;-14;-4;-1;1;0;2;14;-14;-19;-12;-9;-8;-7;-7;-10;13;-4;0;-7;8;-1;-13;37;27;-14;-4;-12;-18;-7;-1;-28;29;22;5;15;22;0;-1;12;5;21;9;7;3;3;,5
-7;-10;13;-4;0;-7;8;-1;-13;37;27;-14;-4;-12;-18;-7;-1;-28;29;22;5;15;22;0;-1;12;5;21;9;7;3;3;0;-4;2;-8;-4;-5;-1;-2;1;-15;-16;14;-1;4;4;-4;8;20;11;-9;-1;-16;-18;3;-9;-7;15;-3;2;8;5;5;,5
-1;-28;29;22;5;15;22;0;-1;12;5;21;9;7;3;3;0;-4;2;-8;-4;-5;-1;-2;1;-15;-16;14;-1;4;4;-4;8;20;11;-9;-1;-16;-18;3;-9;-7;15;-3;2;8;5;5;-13;-33;-7;-6;-2;6;-4;-16;9;-3;-18;8;0;5;-12;7;,5
0;-4;2;-8;-4;-5;-1;-2;1;-15;-16;14;-1;4;4;-4;8;20;11;-9;-1;-16;-18;3;-9;-7;15;-3;2;8;5;5;-13;-33;-7;-6;-2;6;-4;-16;9;-3;-18;8;0;5;-12;7;-14;3;-32;-16;-8;-15;-11;-18;7;5;5;25;3;10;5;-1;,5
-13;-33;-7;-6;-2;6;-4;-16;9;-3;-18;8;0;5;-12;7;-14;3;-32;-16;-8;-15;-11;-18;7;5;5;25;3;10;5;-1;4;-6;-27;-37;-2;-3;3;16;-5;-11;-3;-3;0;2;8;-2;8;-1;31;7;-1;-6;-3;6;4;7;0;0;-1;-7;-11;-1;,5
-13;-33;-7;-6;-2;6;-4;-16;9;-3;-18;8;0;5;-12;7;-14;3;-32;-16;-8;-15;-11;-18;7;5;5;25;3;10;5;-1;4;-6;-27;-37;-2;-3;3;16;-5;-11;-3;-3;0;2;8;-2;8;-1;31;7;-1;-6;-3;6;4;7;0;0;-1;-7;-11;-1;,5
4;-6;-27;-37;-2;-3;3;16;-5;-11;-3;-3;0;2;8;-2;8;-1;31;7;-1;-6;-3;6;4;7;0;0;-1;-7;-11;-1;0;-2;-24;7;3;-1;7;-1;1;-2;55;2;0;8;13;-4;0;18;22;-8;-2;-6;-9;1;-12;-25;-32;0;-5;-6;1;-5;,5
4;-6;-27;-37;-2;-3;3;16;-5;-11;-3;-3;0;2;8;-2;8;-1;31;7;-1;-6;-3;6;4;7;0;0;-1;-7;-11;-1;0;-2;-24;7;3;-1;7;-1;1;-2;55;2;0;8;13;-4;0;18;22;-8;-2;-6;-9;1;-12;-25;-32;0;-5;-6;1;-5;,5
0;-2;-24;7;3;-1;7;-1;1;-2;55;2;0;8;13;-4;0;18;22;-8;-2;-6;-9;1;-12;-25;-32;0;-5;-6;1;-5;-6;4;-9;-9;0;5;0;-4;-2;-2;9;2;-1;-3;6;-4;3;-6;31;9;0;-3;-6;3;3;2;-22;4;7;15;6;2;,5
-6;4;-9;-9;0;5;0;-4;-2;-2;9;2;-1;-3;6;-4;3;-6;31;9;0;-3;-6;3;3;2;-22;4;7;15;6;2;4;-7;3;-5;3;-6;-15;-6;-24;-20;-23;-8;-7;-7;-7;-9;-5;8;-3;7;3;7;3;1;-1;-3;17;-6;-9;-17;-3;2;,5
-6;4;-9;-9;0;5;0;-4;-2;-2;9;2;-1;-3;6;-4;3;-6;31;9;0;-3;-6;3;3;2;-22;4;7;15;6;2;4;-7;3;-5;3;-6;-15;-6;-24;-20;-23;-8;-7;-7;-7;-9;-5;8;-3;7;3;7;3;1;-1;-3;17;-6;-9;-17;-3;2;,5
4;-7;3;-5;3;-6;-15;-6;-24;-20;-23;-8;-7;-7;-7;-9;-5;8;-3;7;3;7;3;1;-1;-3;17;-6;-9;-17;-3;2;-1;-2;-11;-2;0;5;4;-11;2;4;3;-10;-6;1;3;-6;0;-11;24;2;0;-7;-3;3;-4;-27;-58;-18;-1;-2;-17;-6;,5
-5;8;-3;7;3;7;3;1;-1;-3;17;-6;-9;-17;-3;2;-1;-2;-11;-2;0;5;4;-11;2;4;3;-10;-6;1;3;-6;0;-11;24;2;0;-7;-3;3;-4;-27;-58;-18;-1;-2;-17;-6;-2;9;10;12;-3;-3;-6;0;7;26;29;7;0;-4;3;3;,5
-1;-2;-11;-2;0;5;4;-11;2;4;3;-10;-6;1;3;-6;0;-11;24;2;0;-7;-3;3;-4;-27;-58;-18;-1;-2;-17;-6;-2;9;10;12;-3;-3;-6;0;7;26;29;7;0;-4;3;3;-1;-10;0;4;0;5;-5;-4;1;6;22;-4;2;-6;-13;3;,5
-2;9;10;12;-3;-3;-6;0;7;26;29;7;0;-4;3;3;-1;-10;0;4;0;5;-5;-4;1;6;22;-4;2;-6;-13;3;0;-7;16;18;-4;-4;1;2;-3;-5;-49;-23;-3;2;4;0;-4;-4;15;7;1;-1;-6;-1;-1;5;3;-9;-1;-7;-8;-3;,5
-1;-10;0;4;0;5;-5;-4;1;6;22;-4;2;-6;-13;3;0;-7;16;18;-4;-4;1;2;-3;-5;-49;-23;-3;2;4;0;-4;-4;15;7;1;-1;-6;-1;-1;5;3;-9;-1;-7;-8;-3;1;14;12;9;-2;5;23;2;2;-8;11;15;0;1;3;-2;,5
0;-7;16;18;-4;-4;1;2;-3;-5;-49;-23;-3;2;4;0;-4;-4;15;7;1;-1;-6;-1;-1;5;3;-9;-1;-7;-8;-3;1;14;12;9;-2;5;23;2;2;-8;11;15;0;1;3;-2;-11;-13;-75;-44;-5;2;3;-3;4;11;37;19;2;-2;-7;-2;,5
-4;-4;15;7;1;-1;-6;-1;-1;5;3;-9;-1;-7;-8;-3;1;14;12;9;-2;5;23;2;2;-8;11;15;0;1;3;-2;-11;-13;-75;-44;-5;2;3;-3;4;11;37;19;2;-2;-7;-2;-11;-27;-20;-24;-5;-2;-5;-3;-6;-6;-10;1;-6;-6;5;0;,5
1;14;12;9;-2;5;23;2;2;-8;11;15;0;1;3;-2;-11;-13;-75;-44;-5;2;3;-3;4;11;37;19;2;-2;-7;-2;-11;-27;-20;-24;-5;-2;-5;-3;-6;-6;-10;1;-6;-6;5;0;4;4;4;15;3;0;26;3;3;5;23;7;0;5;-8;0;,5
-11;-27;-20;-24;-5;-2;-5;-3;-6;-6;-10;1;-6;-6;5;0;4;4;4;15;3;0;26;3;3;5;23;7;0;5;-8;0;7;2;-58;-3;-3;0;-10;-13;4;-5;-2;-11;-1;1;0;-2;3;-4;-23;4;-3;-1;-3;-2;-11;15;30;-17;-6;-7;5;-3;,5
-11;-27;-20;-24;-5;-2;-5;-3;-6;-6;-10;1;-6;-6;5;0;4;4;4;15;3;0;26;3;3;5;23;7;0;5;-8;0;7;2;-58;-3;-3;0;-10;-13;4;-5;-2;-11;-1;1;0;-2;3;-4;-23;4;-3;-1;-3;-2;-11;15;30;-17;-6;-7;5;-3;,5
7;2;-58;-3;-3;0;-10;-13;4;-5;-2;-11;-1;1;0;-2;3;-4;-23;4;-3;-1;-3;-2;-11;15;30;-17;-6;-7;5;-3;8;2;12;19;0;-7;-7;6;-8;-12;1;1;0;2;-6;-4;9;19;-61;-12;-2;5;-2;4;-3;4;44;6;-2;-4;-12;-6;,5
7;2;-58;-3;-3;0;-10;-13;4;-5;-2;-11;-1;1;0;-2;3;-4;-23;4;-3;-1;-3;-2;-11;15;30;-17;-6;-7;5;-3;8;2;12;19;0;-7;-7;6;-8;-12;1;1;0;2;-6;-4;9;19;-61;-12;-2;5;-2;4;-3;4;44;6;-2;-4;-12;-6;,5
8;2;12;19;0;-7;-7;6;-8;-12;1;1;0;2;-6;-4;9;19;-61;-12;-2;5;-2;4;-3;4;44;6;-2;-4;-12;-6;-1;14;19;-2;1;1;-2;2;0;5;20;-7;0;-3;-2;-9;-2;-14;1;7;2;-4;3;0;5;4;-19;-4;1;4;7;1;,5
8;2;12;19;0;-7;-7;6;-8;-12;1;1;0;2;-6;-4;9;19;-61;-12;-2;5;-2;4;-3;4;44;6;-2;-4;-12;-6;-1;14;19;-2;1;1;-2;2;0;5;20;-7;0;-3;-2;-9;-2;-14;1;7;2;-4;3;0;5;4;-19;-4;1;4;7;1;,5
-1;14;19;-2;1;1;-2;2;0;5;20;-7;0;-3;-2;-9;-2;-14;1;7;2;-4;3;0;5;4;-19;-4;1;4;7;1;-7;-1;-17;-6;-3;-4;2;-1;5;0;-3;8;-2;-3;-15;3;-5;2;18;-8;0;-5;-3;-2;-3;-6;-7;-1;1;17;24;-6;,5
-7;-1;-17;-6;-3;-4;2;-1;5;0;-3;8;-2;-3;-15;3;-5;2;18;-8;0;-5;-3;-2;-3;-6;-7;-1;1;17;24;-6;2;-10;-31;1;1;1;-11;3;-1;-3;-31;-10;-5;0;8;-4;-11;6;45;6;1;-2;-12;-9;-8;-18;4;2;-2;0;31;6;,5
-7;-1;-17;-6;-3;-4;2;-1;5;0;-3;8;-2;-3;-15;3;-5;2;18;-8;0;-5;-3;-2;-3;-6;-7;-1;1;17;24;-6;2;-10;-31;1;1;1;-11;3;-1;-3;-31;-10;-5;0;8;-4;-11;6;45;6;1;-2;-12;-9;-8;-18;4;2;-2;0;31;6;,5
2;-10;-31;1;1;1;-11;3;-1;-3;-31;-10;-5;0;8;-4;-11;6;45;6;1;-2;-12;-9;-8;-18;4;2;-2;0;31;6;6;-17;7;-7;-1;-5;-3;-3;-4;13;-4;-6;-3;0;3;4;-3;-6;17;5;-4;-5;-10;-6;-3;-12;-7;9;2;-4;-11;-3;,5
6;-17;7;-7;-1;-5;-3;-3;-4;13;-4;-6;-3;0;3;4;-3;-6;17;5;-4;-5;-10;-6;-3;-12;-7;9;2;-4;-11;-3;1;3;4;-13;0;2;-3;6;3;5;-7;0;0;2;2;0;6;3;3;18;0;-6;-8;2;-2;33;-68;-20;-3;-5;-6;3;,5
-3;-6;17;5;-4;-5;-10;-6;-3;-12;-7;9;2;-4;-11;-3;1;3;4;-13;0;2;-3;6;3;5;-7;0;0;2;2;0;6;3;3;18;0;-6;-8;2;-2;33;-68;-20;-3;-5;-6;3;-4;-4;-13;6;1;3;0;-6;-1;6;24;5;0;-8;-9;-1;,5
1;3;4;-13;0;2;-3;6;3;5;-7;0;0;2;2;0;6;3;3;18;0;-6;-8;2;-2;33;-68;-20;-3;-5;-6;3;-4;-4;-13;6;1;3;0;-6;-1;6;24;5;0;-8;-9;-1;-13;-40;-3;-5;3;12;8;8;-2;-1;22;4;-4;-6;-12;-9;,5
-4;-4;-13;6;1;3;0;-6;-1;6;24;5;0;-8;-9;-1;-13;-40;-3;-5;3;12;8;8;-2;-1;22;4;-4;-6;-12;-9;-8;10;11;5;0;1;12;-4;2;-3;-11;-8;3;0;-4;-2;7;18;-13;-5;-5;-19;-13;3;-2;-3;35;11;4;20;-2;10;,5
-13;-40;-3;-5;3;12;8;8;-2;-1;22;4;-4;-6;-12;-9;-8;10;11;5;0;1;12;-4;2;-3;-11;-8;3;0;-4;-2;7;18;-13;-5;-5;-19;-13;3;-2;-3;35;11;4;20;-2;10;-1;3;17;-14;-6;1;14;-6;3;-12;-20;-1;4;4;0;-9;,5
-8;10;11;5;0;1;12;-4;2;-3;-11;-8;3;0;-4;-2;7;18;-13;-5;-5;-19;-13;3;-2;-3;35;11;4;20;-2;10;-1;3;17;-14;-6;1;14;-6;3;-12;-20;-1;4;4;0;-9;3;10;15;11;2;2;8;-2;7;-2;-26;-13;-4;-16;-3;3;,5
-8;10;11;5;0;1;12;-4;2;-3;-11;-8;3;0;-4;-2;7;18;-13;-5;-5;-19;-13;3;-2;-3;35;11;4;20;-2;10;-1;3;17;-14;-6;1;14;-6;3;-12;-20;-1;4;4;0;-9;3;10;15;11;2;2;8;-2;7;-2;-26;-13;-4;-16;-3;3;,5
-1;3;17;-14;-6;1;14;-6;3;-12;-20;-1;4;4;0;-9;3;10;15;11;2;2;8;-2;7;-2;-26;-13;-4;-16;-3;3;-1;7;-4;17;-2;-10;-19;1;1;-6;-4;-7;3;2;5;7;2;6;10;-19;-5;3;5;-2;-8;-20;-20;-8;-3;-10;-9;-6;,5
-1;3;17;-14;-6;1;14;-6;3;-12;-20;-1;4;4;0;-9;3;10;15;11;2;2;8;-2;7;-2;-26;-13;-4;-16;-3;3;-1;7;-4;17;-2;-10;-19;1;1;-6;-4;-7;3;2;5;7;2;6;10;-19;-5;3;5;-2;-8;-20;-20;-8;-3;-10;-9;-6;,5
-1;7;-4;17;-2;-10;-19;1;1;-6;-4;-7;3;2;5;7;2;6;10;-19;-5;3;5;-2;-8;-20;-20;-8;-3;-10;-9;-6;-1;9;5;-1;-2;-2;2;0;3;-23;-3;14;-2;-5;-3;-1;-7;-14;-26;-12;-3;-4;5;-2;-2;15;54;4;1;4;-3;-4;,5
2;6;10;-19;-5;3;5;-2;-8;-20;-20;-8;-3;-10;-9;-6;-1;9;5;-1;-2;-2;2;0;3;-23;-3;14;-2;-5;-3;-1;-7;-14;-26;-12;-3;-4;5;-2;-2;15;54;4;1;4;-3;-4;4;-20;-69;-6;0;1;4;2;3;11;24;15;-1;-1;0;2;,5
-1;9;5;-1;-2;-2;2;0;3;-23;-3;14;-2;-5;-3;-1;-7;-14;-26;-12;-3;-4;5;-2;-2;15;54;4;1;4;-3;-4;4;-20;-69;-6;0;1;4;2;3;11;24;15;-1;-1;0;2;3;17;-19;-24;-9;-1;0;-2;-8;-16;7;-6;1;-2;-1;-2;,5
4;-20;-69;-6;0;1;4;2;3;11;24;15;-1;-1;0;2;3;17;-19;-24;-9;-1;0;-2;-8;-16;7;-6;1;-2;-1;-2;-1;-1;10;0;1;-3;-3;0;-4;6;3;4;-4;-17;-8;-2;2;-26;30;22;6;22;2;6;-9;-2;-1;8;-3;5;30;-21;,5
4;-20;-69;-6;0;1;4;2;3;11;24;15;-1;-1;0;2;3;17;-19;-24;-9;-1;0;-2;-8;-16;7;-6;1;-2;-1;-2;-1;-1;10;0;1;-3;-3;0;-4;6;3;4;-4;-17;-8;-2;2;-26;30;22;6;22;2;6;-9;-2;-1;8;-3;5;30;-21;,5
-1;-1;10;0;1;-3;-3;0;-4;6;3;4;-4;-17;-8;-2;2;-26;30;22;6;22;2;6;-9;-2;-1;8;-3;5;30;-21;2;7;-21;-31;1;5;-1;2;-6;-3;-16;-3;-4;-16;-29;1;-7;6;26;0;1;19;31;-4;7;8;-21;17;1;-2;-10;2;,5
2;-26;30;22;6;22;2;6;-9;-2;-1;8;-3;5;30;-21;2;7;-21;-31;1;5;-1;2;-6;-3;-16;-3;-4;-16;-29;1;-7;6;26;0;1;19;31;-4;7;8;-21;17;1;-2;-10;2;10;1;51;2;-1;-3;-3;1;-4;-18;-1;-14;-10;4;0;1;,5
2;7;-21;-31;1;5;-1;2;-6;-3;-16;-3;-4;-16;-29;1;-7;6;26;0;1;19;31;-4;7;8;-21;17;1;-2;-10;2;10;1;51;2;-1;-3;-3;1;-4;-18;-1;-14;-10;4;0;1;-10;-2;-17;-9;-4;-16;-13;-22;-1;-5;5;1;2;3;-5;-1;,5
-7;6;26;0;1;19;31;-4;7;8;-21;17;1;-2;-10;2;10;1;51;2;-1;-3;-3;1;-4;-18;-1;-14;-10;4;0;1;-10;-2;-17;-9;-4;-16;-13;-22;-1;-5;5;1;2;3;-5;-1;-3;-15;-46;6;1;-1;1;1;2;22;67;-3;-2;2;6;3;,5
10;1;51;2;-1;-3;-3;1;-4;-18;-1;-14;-10;4;0;1;-10;-2;-17;-9;-4;-16;-13;-22;-1;-5;5;1;2;3;-5;-1;-3;-15;-46;6;1;-1;1;1;2;22;67;-3;-2;2;6;3;4;-12;-24;8;1;-4;-11;2;-3;5;3;-13;2;-14;-8;4;,5
-10;-2;-17;-9;-4;-16;-13;-22;-1;-5;5;1;2;3;-5;-1;-3;-15;-46;6;1;-1;1;1;2;22;67;-3;-2;2;6;3;4;-12;-24;8;1;-4;-11;2;-3;5;3;-13;2;-14;-8;4;-5;-16;5;4;-2;-1;-3;-5;1;18;-8;3;1;13;1;1;,5
4;-12;-24;8;1;-4;-11;2;-3;5;3;-13;2;-14;-8;4;-5;-16;5;4;-2;-1;-3;-5;1;18;-8;3;1;13;1;1;2;-14;-36;-9;2;0;-3;3;5;13;-29;-7;-1;-2;-2;1;-6;-2;10;4;-3;-3;-20;0;3;-5;-20;12;1;-15;-17;9;,5
-5;-16;5;4;-2;-1;-3;-5;1;18;-8;3;1;13;1;1;2;-14;-36;-9;2;0;-3;3;5;13;-29;-7;-1;-2;-2;1;-6;-2;10;4;-3;-3;-20;0;3;-5;-20;12;1;-15;-17;9;-9;12;-7;15;1;7;1;-7;-4;-15;-16;-31;-5;-6;-10;-1;,5
2;-14;-36;-9;2;0;-3;3;5;13;-29;-7;-1;-2;-2;1;-6;-2;10;4;-3;-3;-20;0;3;-5;-20;12;1;-15;-17;9;-9;12;-7;15;1;7;1;-7;-4;-15;-16;-31;-5;-6;-10;-1;-1;6;64;6;-5;0;4;-3;-1;2;-36;-1;-3;1;11;1;,5
-6;-2;10;4;-3;-3;-20;0;3;-5;-20;12;1;-15;-17;9;-9;12;-7;15;1;7;1;-7;-4;-15;-16;-31;-5;-6;-10;-1;-1;6;64;6;-5;0;4;-3;-1;2;-36;-1;-3;1;11;1;0;1;1;11;3;-11;-15;1;4;21;28;31;2;8;8;9;,5
-1;6;64;6;-5;0;4;-3;-1;2;-36;-1;-3;1;11;1;0;1;1;11;3;-11;-15;1;4;21;28;31;2;8;8;9;-8;2;28;-45;-8;-7;1;-8;5;-9;-58;3;2;-4;-2;3;-10;5;12;-21;-6;-3;10;0;-3;-8;8;-3;2;3;9;-3;,5
-1;6;64;6;-5;0;4;-3;-1;2;-36;-1;-3;1;11;1;0;1;1;11;3;-11;-15;1;4;21;28;31;2;8;8;9;-8;2;28;-45;-8;-7;1;-8;5;-9;-58;3;2;-4;-2;3;-10;5;12;-21;-6;-3;10;0;-3;-8;8;-3;2;3;9;-3;,5
-8;2;28;-45;-8;-7;1;-8;5;-9;-58;3;2;-4;-2;3;-10;5;12;-21;-6;-3;10;0;-3;-8;8;-3;2;3;9;-3;5;37;4;52;5;1;6;6;2;-45;28;-11;4;11;2;10;4;24;56;19;-4;-9;-13;-4;2;-13;-30;-33;-8;5;19;-7;,5
-10;5;12;-21;-6;-3;10;0;-3;-8;8;-3;2;3;9;-3;5;37;4;52;5;1;6;6;2;-45;28;-11;4;11;2;10;4;24;56;19;-4;-9;-13;-4;2;-13;-30;-33;-8;5;19;-7;-3;0;48;57;4;-5;-16;-4;2;-9;15;-14;-1;-2;13;2;,5
5;37;4;52;5;1;6;6;2;-45;28;-11;4;11;2;10;4;24;56;19;-4;-9;-13;-4;2;-13;-30;-33;-8;5;19;-7;-3;0;48;57;4;-5;-16;-4;2;-9;15;-14;-1;-2;13;2;-15;-45;-71;-56;-3;-14;-20;-3;5;34;31;0;-4;-3;3;2;,5
-3;0;48;57;4;-5;-16;-4;2;-9;15;-14;-1;-2;13;2;-15;-45;-71;-56;-3;-14;-20;-3;5;34;31;0;-4;-3;3;2;14;-4;9;18;3;0;-8;2;-33;-3;-58;0;-1;4;-9;-6;12;18;53;-5;-4;-11;-5;3;3;-15;-31;19;-4;-4;-28;2;,5
-15;-45;-71;-56;-3;-14;-20;-3;5;34;31;0;-4;-3;3;2;14;-4;9;18;3;0;-8;2;-33;-3;-58;0;-1;4;-9;-6;12;18;53;-5;-4;-11;-5;3;3;-15;-31;19;-4;-4;-28;2;-11;1;-19;-25;0;0;5;-4;-4;26;-12;-15;-4;7;2;-17;,5
14;-4;9;18;3;0;-8;2;-33;-3;-58;0;-1;4;-9;-6;12;18;53;-5;-4;-11;-5;3;3;-15;-31;19;-4;-4;-28;2;-11;1;-19;-25;0;0;5;-4;-4;26;-12;-15;-4;7;2;-17;-2;-8;22;73;6;3;2;20;-17;-20;-87;-107;-16;-13;-9;-2;,5
-11;1;-19;-25;0;0;5;-4;-4;26;-12;-15;-4;7;2;-17;-2;-8;22;73;6;3;2;20;-17;-20;-87;-107;-16;-13;-9;-2;0;-4;16;44;0;-3;4;-2;0;26;40;31;8;10;10;-10;0;-4;-7;-5;-1;4;5;6;6;-4;40;21;6;-4;-4;8;,5
-11;1;-19;-25;0;0;5;-4;-4;26;-12;-15;-4;7;2;-17;-2;-8;22;73;6;3;2;20;-17;-20;-87;-107;-16;-13;-9;-2;0;-4;16;44;0;-3;4;-2;0;26;40;31;8;10;10;-10;0;-4;-7;-5;-1;4;5;6;6;-4;40;21;6;-4;-4;8;,5
0;-4;16;44;0;-3;4;-2;0;26;40;31;8;10;10;-10;0;-4;-7;-5;-1;4;5;6;6;-4;40;21;6;-4;-4;8;-9;-18;-32;-45;-10;6;14;-10;3;-1;-27;-9;-2;-7;-9;-17;16;3;-54;21;11;2;19;36;-28;-32;60;23;-10;-8;-27;-41;,5
0;-4;16;44;0;-3;4;-2;0;26;40;31;8;10;10;-10;0;-4;-7;-5;-1;4;5;6;6;-4;40;21;6;-4;-4;8;-9;-18;-32;-45;-10;6;14;-10;3;-1;-27;-9;-2;-7;-9;-17;16;3;-54;21;11;2;19;36;-28;-32;60;23;-10;-8;-27;-41;,5
-9;-18;-32;-45;-10;6;14;-10;3;-1;-27;-9;-2;-7;-9;-17;16;3;-54;21;11;2;19;36;-28;-32;60;23;-10;-8;-27;-41;9;-3;7;-73;-3;-10;-13;12;7;20;-57;8;-2;3;28;-1;1;-12;-32;-28;2;9;-8;-1;-4;3;1;16;-6;-29;-24;5;,5
16;3;-54;21;11;2;19;36;-28;-32;60;23;-10;-8;-27;-41;9;-3;7;-73;-3;-10;-13;12;7;20;-57;8;-2;3;28;-1;1;-12;-32;-28;2;9;-8;-1;-4;3;1;16;-6;-29;-24;5;-8;-30;-16;0;-4;8;2;-6;-1;8;34;-13;-6;-8;9;-5;,5
9;-3;7;-73;-3;-10;-13;12;7;20;-57;8;-2;3;28;-1;1;-12;-32;-28;2;9;-8;-1;-4;3;1;16;-6;-29;-24;5;-8;-30;-16;0;-4;8;2;-6;-1;8;34;-13;-6;-8;9;-5;8;21;24;15;8;15;16;-5;4;-21;-55;12;2;-1;-6;-3;,5
-8;-30;-16;0;-4;8;2;-6;-1;8;34;-13;-6;-8;9;-5;8;21;24;15;8;15;16;-5;4;-21;-55;12;2;-1;-6;-3;-10;23;-18;2;-11;-12;2;-2;5;-15;64;-5;5;2;13;13;0;-22;16;19;-1;-11;-28;-17;4;25;18;-10;4;20;20;8;,5
-8;-30;-16;0;-4;8;2;-6;-1;8;34;-13;-6;-8;9;-5;8;21;24;15;8;15;16;-5;4;-21;-55;12;2;-1;-6;-3;-10;23;-18;2;-11;-12;2;-2;5;-15;64;-5;5;2;13;13;0;-22;16;19;-1;-11;-28;-17;4;25;18;-10;4;20;20;8;,5
8;21;24;15;8;15;16;-5;4;-21;-55;12;2;-1;-6;-3;-10;23;-18;2;-11;-12;2;-2;5;-15;64;-5;5;2;13;13;0;-22;16;19;-1;-11;-28;-17;4;25;18;-10;4;20;20;8;10;-14;-60;1;-3;-7;-10;1;0;4;2;25;-2;-4;-4;7;,5
8;21;24;15;8;15;16;-5;4;-21;-55;12;2;-1;-6;-3;-10;23;-18;2;-11;-12;2;-2;5;-15;64;-5;5;2;13;13;0;-22;16;19;-1;-11;-28;-17;4;25;18;-10;4;20;20;8;10;-14;-60;1;-3;-7;-10;1;0;4;2;25;-2;-4;-4;7;,5
10;-14;-60;1;-3;-7;-10;1;0;4;2;25;-2;-4;-4;7;-25;-3;68;-27;-7;-5;8;-11;16;10;-12;7;7;8;16;-1;0;-14;-4;-32;0;4;1;9;-2;2;36;24;6;-19;-33;-4;2;27;0;18;7;25;28;-5;7;-13;0;-42;-24;-12;-8;2;,5
0;-14;-4;-32;0;4;1;9;-2;2;36;24;6;-19;-33;-4;2;27;0;18;7;25;28;-5;7;-13;0;-42;-24;-12;-8;2;11;26;46;0;2;-17;-26;2;-29;-37;-62;-4;-5;12;14;-4;6;-28;1;8;4;-11;-33;30;5;-11;2;23;9;22;23;0;,5
2;27;0;18;7;25;28;-5;7;-13;0;-42;-24;-12;-8;2;11;26;46;0;2;-17;-26;2;-29;-37;-62;-4;-5;12;14;-4;6;-28;1;8;4;-11;-33;30;5;-11;2;23;9;22;23;0;-1;15;-1;-7;-4;-2;5;8;7;-3;-16;-19;-11;-4;-1;12;,5
11;26;46;0;2;-17;-26;2;-29;-37;-62;-4;-5;12;14;-4;6;-28;1;8;4;-11;-33;30;5;-11;2;23;9;22;23;0;-1;15;-1;-7;-4;-2;5;8;7;-3;-16;-19;-11;-4;-1;12;-10;-7;31;-3;-7;-8;-21;-34;-5;-13;4;14;5;-8;1;8;,5
-1;15;-1;-7;-4;-2;5;8;7;-3;-16;-19;-11;-4;-1;12;-10;-7;31;-3;-7;-8;-21;-34;-5;-13;4;14;5;-8;1;8;-6;17;-21;-18;-3;16;6;-14;-4;11;11;9;5;1;-7;-13;-1;27;-85;-41;-11;1;10;4;6;-27;-9;11;-1;-6;-6;-6;,5
